product_id,category,price
468,Home,65.68
72,Sports,137.81
298,Sports,139.07
485,Clothing,18.22
9,Sports,56.19
281,Grocery,15.05
473,Home,120.33
481,Clothing,32.15
258,Toys,19.01
275,Clothing,50.42
238,Toys,43.25
20,Books,15.4
490,Home,115.23
233,Sports,94.3
490,Toys,37.64
221,Electronics,248.18
326,Clothing,18.71
17,Grocery,6.59
380,Grocery,31.76
89,Sports,24.45
486,Grocery,4.88
196,Clothing,98.35
350,Clothing,20.5
84,Home,107.27
387,Electronics,144.13
87,Books,11.23
307,Grocery,3.93
338,Books,16.23
154,Beauty,78.98
440,Clothing,17.74
228,Clothing,58.13
448,Home,146.95
264,Toys,48.56
465,Home,66.05
223,Grocery,23.48
421,Books,22.66
493,Electronics,457.77
121,Electronics,315.48
481,Sports,129.77
411,Clothing,33.65
173,Books,6.93
4,Toys,44.59
342,Clothing,14.98
128,Beauty,42.49
474,Home,54.0
480,Books,34.16
472,Electronics,445.14
110,Grocery,23.1
355,Toys,7.3
37,Sports,55.18
480,Electronics,305.2
71,Toys,9.6
289,Toys,19.92
31,Beauty,16.02
439,Sports,13.49
381,Beauty,33.47
268,Books,14.15
11,Clothing,66.72
344,Books,23.74
328,Clothing,67.6
32,Books,10.5
57,Grocery,17.77
166,Home,139.53
188,Beauty,57.3
342,Toys,30.42
482,Electronics,166.68
19,Beauty,46.97
116,Home,157.01
468,Books,11.96
184,Books,21.97
270,Sports,34.28
33,Toys,8.43
10,Sports,115.38
80,Home,225.62
192,Home,125.3
320,Beauty,24.11
190,Grocery,28.67
68,Sports,209.92
475,Beauty,109.2
348,Sports,238.63
125,Home,191.07
427,Sports,103.73
336,Home,154.02
59,Clothing,68.2
436,Toys,48.56
97,Sports,20.82
496,Home,49.7
275,Beauty,21.64
149,Sports,158.12
278,Sports,12.86
265,Grocery,22.98
9,Home,136.69
457,Grocery,50.12
283,Toys,46.23
273,Sports,241.32
428,Sports,22.01
301,Clothing,150.75
8,Electronics,56.81
208,Sports,147.28
402,Beauty,54.74
125,Sports,218.5
123,Beauty,11.3
33,Clothing,55.86
1,Clothing,30.84
204,Sports,77.31
6,Clothing,75.48
297,Sports,268.23
439,Home,162.63
5,Sports,294.14
443,Electronics,526.71
80,Clothing,28.41
274,Sports,167.87
177,Beauty,23.4
338,Clothing,143.18
321,Grocery,26.19
339,Clothing,70.99
438,Home,29.38
445,Clothing,100.66
136,Home,100.76
387,Beauty,90.98
25,Clothing,48.47
325,Sports,53.35
183,Home,70.3
168,Sports,106.47
467,Clothing,27.38
338,Home,179.25
178,Electronics,179.56
373,Sports,129.47
95,Toys,38.05
33,Books,26.41
111,Home,96.85
146,Books,29.72
381,Toys,32.07
441,Electronics,201.12
231,Clothing,56.51
272,Beauty,23.82
336,Toys,24.8
495,Electronics,494.52
38,Sports,167.04
425,Beauty,29.2
135,Beauty,41.47
334,Clothing,65.03
235,Toys,38.51
437,Electronics,414.71
319,Electronics,322.17
368,Sports,44.76
345,Clothing,10.41
160,Home,63.73
38,Clothing,19.03
150,Home,90.93
400,Electronics,188.91
308,Clothing,114.04
29,Beauty,67.65
144,Home,231.26
76,Grocery,15.43
145,Home,118.74
229,Home,229.35
64,Beauty,41.54
347,Clothing,27.14
345,Books,8.62
269,Toys,6.9
328,Clothing,51.26
184,Books,18.26
261,Electronics,292.31
268,Grocery,7.26
169,Books,29.13
259,Toys,6.75
227,Electronics,244.49
33,Clothing,92.95
377,Clothing,70.45
214,Clothing,138.91
50,Beauty,108.44
440,Grocery,12.03
492,Home,238.35
393,Toys,36.25
489,Sports,264.92
210,Books,11.94
434,Electronics,432.34
29,Home,63.91
39,Sports,183.19
347,Books,25.39
100,Grocery,12.67
173,Sports,188.39
17,Clothing,38.06
56,Beauty,30.93
226,Electronics,91.59
46,Toys,21.05
67,Beauty,11.41
197,Toys,17.94
142,Grocery,6.19
323,Sports,47.03
23,Clothing,98.48
487,Clothing,51.7
94,Books,16.9
242,Clothing,113.69
237,Clothing,54.14
445,Clothing,40.13
407,Beauty,34.41
411,Electronics,375.06
54,Grocery,5.08
138,Grocery,12.37
473,Grocery,19.25
333,Electronics,140.15
272,Grocery,38.85
41,Grocery,10.75
98,Grocery,10.86
183,Sports,106.37
128,Sports,72.5
229,Electronics,427.74
317,Books,19.56
86,Electronics,375.95
256,Clothing,69.91
209,Grocery,54.0
215,Home,348.07
374,Electronics,207.81
100,Grocery,6.7
49,Grocery,50.82
201,Clothing,92.62
436,Books,14.09
258,Home,147.76
480,Home,297.6
376,Clothing,33.02
178,Electronics,558.36
245,Clothing,14.22
123,Electronics,152.15
342,Grocery,43.69
171,Toys,32.94
333,Books,16.66
136,Sports,15.46
59,Electronics,468.74
193,Grocery,23.54
465,Grocery,32.19
268,Home,134.1
260,Electronics,213.41
373,Sports,299.53
461,Sports,52.99
95,Grocery,8.39
125,Electronics,172.7
41,Electronics,167.55
379,Toys,40.33
254,Toys,12.75
7,Electronics,577.42
471,Home,57.72
216,Toys,5.48
69,Sports,60.95
69,Clothing,75.55
81,Beauty,53.88
30,Books,12.21
73,Grocery,43.69
262,Clothing,21.51
89,Clothing,90.04
403,Grocery,23.46
208,Home,132.15
213,Sports,83.76
322,Toys,39.92
266,Clothing,29.03
400,Toys,32.55
293,Toys,35.18
207,Toys,43.33
333,Electronics,165.26
77,Grocery,29.54
288,Home,104.95
493,Toys,38.29
47,Books,27.78
110,Home,251.1
200,Sports,35.6
427,Grocery,19.12
210,Home,46.84
376,Home,42.68
420,Grocery,1.37
154,Clothing,93.81
10,Electronics,630.92
415,Grocery,8.97
353,Books,15.28
157,Grocery,15.09
261,Electronics,548.47
77,Clothing,57.77
257,Electronics,164.84
471,Sports,41.78
488,Toys,93.79
131,Home,141.27
67,Electronics,469.82
455,Toys,56.24
228,Toys,61.9
163,Electronics,713.55
15,Grocery,19.64
232,Clothing,122.96
195,Sports,42.62
349,Books,51.02
30,Toys,26.67
359,Clothing,31.38
338,Clothing,70.87
331,Books,20.9
427,Clothing,8.84
497,Sports,83.21
316,Grocery,46.61
486,Grocery,29.64
296,Beauty,9.22
449,Books,40.93
413,Grocery,31.56
330,Home,83.23
220,Clothing,60.63
377,Electronics,562.95
479,Electronics,351.69
147,Books,11.81
259,Toys,37.99
292,Books,26.43
299,Sports,123.33
143,Sports,141.27
481,Toys,51.09
425,Electronics,55.23
235,Books,27.51
115,Home,128.81
365,Beauty,26.38
90,Electronics,328.02
208,Grocery,17.76
164,Grocery,16.99
481,Beauty,63.59
84,Toys,12.62
77,Sports,222.95
161,Clothing,62.76
5,Clothing,62.83
485,Sports,57.37
78,Electronics,79.33
91,Home,116.47
87,Beauty,49.56
270,Home,174.5
104,Clothing,90.56
452,Home,23.09
487,Home,202.16
500,Beauty,49.88
339,Sports,189.79
175,Grocery,4.84
54,Electronics,306.95
388,Books,22.6
478,Clothing,129.42
211,Toys,36.11
95,Beauty,27.16
223,Beauty,72.84
9,Sports,22.42
53,Home,167.07
77,Clothing,82.4
206,Books,21.55
316,Clothing,58.51
302,Clothing,22.47
310,Electronics,353.64
330,Clothing,27.06
112,Beauty,53.6
351,Beauty,19.58
165,Clothing,38.83
279,Electronics,260.58
27,Sports,270.86
70,Sports,95.69
218,Grocery,14.24
450,Grocery,19.18
365,Grocery,12.16
189,Books,25.69
333,Toys,22.38
435,Electronics,96.09
306,Toys,46.22
124,Electronics,344.76
19,Books,16.53
257,Beauty,93.66
296,Sports,300.72
416,Electronics,191.91
22,Beauty,51.72
368,Clothing,53.19
477,Clothing,6.43
450,Home,232.38
40,Electronics,137.73
38,Home,94.62
48,Beauty,15.32
183,Books,7.9
75,Home,87.9
209,Home,55.82
183,Grocery,35.32
435,Toys,18.95
107,Beauty,31.09
188,Beauty,6.46
264,Books,26.52
86,Home,17.57
324,Home,237.09
331,Sports,160.86
456,Electronics,62.86
137,Books,17.06
346,Home,154.38
386,Toys,35.46
336,Sports,97.16
95,Clothing,15.73
326,Grocery,28.97
245,Grocery,31.12
469,Beauty,68.55
90,Grocery,28.24
59,Electronics,201.03
403,Grocery,17.91
28,Clothing,46.72
72,Clothing,110.89
270,Clothing,21.16
24,Clothing,124.75
112,Clothing,24.99
300,Grocery,38.17
485,Grocery,49.7
56,Electronics,420.87
474,Electronics,311.32
223,Books,34.9
120,Home,66.27
179,Clothing,98.18
288,Beauty,40.06
434,Home,148.0
425,Clothing,74.39
450,Sports,112.02
281,Toys,46.16
372,Electronics,458.8
492,Grocery,15.07
189,Beauty,14.58
66,Clothing,14.58
298,Clothing,26.14
449,Electronics,176.35
420,Home,66.72
249,Electronics,379.57
76,Home,47.15
137,Electronics,190.06
164,Toys,64.38
233,Sports,30.43
255,Beauty,71.11
476,Sports,35.74
294,Grocery,57.83
417,Toys,62.45
170,Home,28.37
317,Home,172.38
174,Books,40.47
470,Electronics,195.1
345,Clothing,67.27
445,Toys,20.3
18,Sports,104.84
70,Sports,152.27
338,Clothing,99.79
116,Electronics,145.29
80,Grocery,28.32
15,Electronics,94.32
176,Electronics,135.34
456,Beauty,19.19
269,Books,11.51
119,Sports,173.04
299,Grocery,15.23
188,Electronics,172.64
57,Home,47.1
199,Clothing,82.24
17,Books,33.31
434,Beauty,10.03
288,Electronics,490.0
406,Sports,66.32
55,Home,158.62
499,Beauty,70.41
441,Grocery,32.76
269,Clothing,11.89
303,Clothing,11.45
87,Clothing,103.9
318,Home,121.9
438,Electronics,118.25
29,Sports,115.79
22,Clothing,101.08
321,Grocery,56.1
285,Clothing,61.35
48,Clothing,34.8
5,Clothing,51.68
250,Sports,130.52
163,Home,317.6
202,Books,14.04
467,Sports,18.95
101,Grocery,23.51
71,Sports,46.38
430,Electronics,336.78
163,Books,16.3
173,Grocery,28.46
141,Grocery,22.26
138,Electronics,315.8
66,Toys,24.01
198,Clothing,49.98
328,Clothing,50.68
228,Sports,60.27
281,Grocery,35.82
172,Toys,42.85
316,Books,22.02
431,Electronics,395.54
40,Electronics,122.68
7,Toys,22.74
174,Home,42.22
151,Books,34.66
211,Clothing,20.98
302,Home,236.81
86,Beauty,42.58
397,Clothing,104.79
253,Grocery,19.03
21,Home,173.62
257,Home,111.36
379,Books,13.29
403,Clothing,94.41
381,Books,6.9
444,Electronics,424.17
33,Clothing,27.79
260,Grocery,13.56
234,Books,8.55
3,Home,212.16
347,Toys,17.35
308,Grocery,34.45
489,Clothing,32.26
227,Electronics,488.86
284,Beauty,79.16
70,Electronics,319.33
454,Clothing,98.78
439,Grocery,10.11
313,Electronics,392.45
364,Books,12.52
471,Beauty,79.13
254,Beauty,92.19
481,Sports,328.89
144,Home,136.86
24,Electronics,188.9
453,Electronics,239.73
425,Sports,173.52
234,Clothing,60.57
333,Electronics,143.97
175,Grocery,36.28
332,Grocery,36.44
325,Home,162.32
357,Electronics,92.19
159,Sports,139.75
348,Books,13.44
348,Electronics,161.24
286,Electronics,314.29
18,Books,18.28
44,Grocery,23.24
155,Books,28.26
355,Clothing,32.68
410,Home,84.49
377,Toys,51.04
231,Clothing,35.62
497,Clothing,112.63
371,Clothing,100.66
316,Beauty,80.55
402,Beauty,38.22
225,Books,23.58
217,Sports,43.67
56,Grocery,25.2
31,Books,22.58
357,Clothing,140.9
59,Home,71.8
380,Beauty,50.45
386,Electronics,376.62
353,Grocery,51.9
423,Electronics,323.95
445,Clothing,7.52
235,Beauty,29.31
107,Beauty,15.18
191,Toys,56.79
480,Beauty,18.58
18,Clothing,86.73
401,Clothing,55.79
226,Grocery,17.15
167,Clothing,67.61
71,Clothing,21.51
362,Home,94.36
54,Electronics,478.74
245,Beauty,81.62
483,Toys,15.15
350,Sports,36.73
76,Sports,190.21
35,Electronics,420.81
267,Home,139.67
317,Electronics,359.48
300,Electronics,485.88
121,Home,15.01
324,Clothing,103.66
25,Sports,101.98
432,Sports,26.96
160,Grocery,36.1
84,Sports,30.84
114,Electronics,223.65
223,Home,89.59
388,Clothing,96.5
166,Home,147.0
191,Clothing,57.28
175,Electronics,562.59
1,Beauty,77.67
387,Sports,111.91
229,Sports,72.13
86,Home,241.61
62,Beauty,52.27
320,Beauty,32.14
401,Sports,39.72
382,Electronics,334.02
206,Sports,210.07
105,Toys,51.61
318,Clothing,23.14
291,Electronics,124.41
250,Electronics,259.9
13,Beauty,3.58
163,Sports,122.26
43,Home,161.95
386,Home,123.75
440,Grocery,5.63
111,Clothing,89.62
205,Electronics,388.41
384,Home,81.8
256,Sports,65.35
307,Toys,18.76
438,Home,18.69
144,Grocery,40.6
146,Sports,148.77
391,Electronics,414.55
301,Sports,87.16
164,Electronics,185.56
169,Toys,15.0
478,Clothing,30.22
298,Sports,172.09
233,Clothing,7.5
391,Books,15.52
271,Home,206.72
60,Toys,48.2
296,Clothing,26.9
467,Grocery,11.8
235,Sports,43.82
165,Clothing,55.08
194,Grocery,11.61
234,Home,284.29
368,Toys,49.15
183,Sports,224.5
333,Electronics,326.84
232,Grocery,50.48
361,Home,68.56
491,Clothing,66.61
107,Books,30.75
378,Sports,73.52
223,Electronics,364.16
80,Electronics,581.92
234,Sports,30.9
381,Electronics,442.57
184,Grocery,5.2
428,Sports,48.12
185,Home,95.61
134,Home,139.28
220,Beauty,10.58
288,Home,102.48
364,Sports,84.78
202,Grocery,10.67
370,Toys,43.79
146,Home,70.1
324,Clothing,28.66
127,Toys,42.25
457,Sports,110.35
135,Sports,139.99
114,Electronics,238.51
264,Grocery,20.44
64,Home,79.72
491,Sports,119.02
135,Sports,18.8
41,Toys,55.58
296,Home,111.57
3,Toys,9.76
401,Electronics,278.55
194,Sports,45.38
463,Electronics,354.54
110,Home,114.21
221,Electronics,352.78
370,Books,21.94
368,Beauty,18.58
436,Sports,98.5
406,Sports,68.58
4,Books,7.79
244,Electronics,281.22
390,Toys,58.08
166,Toys,47.72
26,Electronics,355.83
395,Clothing,25.12
474,Clothing,68.58
17,Electronics,324.23
216,Home,87.34
92,Electronics,526.61
483,Beauty,54.1
31,Clothing,69.16
205,Clothing,86.85
419,Grocery,23.24
400,Beauty,54.88
207,Clothing,10.95
107,Toys,23.81
146,Clothing,18.52
367,Electronics,118.53
101,Electronics,98.36
368,Grocery,36.79
318,Sports,144.02
368,Books,29.49
241,Grocery,20.1
489,Grocery,13.42
411,Sports,44.95
247,Sports,63.61
163,Home,78.05
372,Electronics,87.19
173,Toys,16.86
35,Toys,14.26
284,Grocery,15.27
359,Home,114.89
381,Sports,113.24
358,Toys,30.5
393,Clothing,96.78
460,Toys,22.5
399,Beauty,6.03
21,Beauty,22.81
308,Beauty,43.61
163,Clothing,30.56
490,Home,204.57
97,Toys,23.81
307,Beauty,24.56
339,Beauty,57.8
55,Electronics,538.83
471,Clothing,78.52
333,Clothing,15.64
127,Home,113.29
428,Toys,44.49
193,Books,24.93
243,Clothing,9.03
349,Electronics,207.23
88,Home,254.33
336,Home,162.91
409,Beauty,39.69
215,Books,15.24
92,Books,10.7
303,Electronics,220.02
464,Grocery,10.34
235,Electronics,72.86
184,Toys,34.6
38,Sports,162.79
139,Sports,40.44
195,Clothing,9.82
15,Home,234.54
257,Beauty,13.96
135,Clothing,55.87
1,Electronics,353.86
49,Beauty,19.97
96,Home,92.72
201,Toys,40.36
413,Electronics,508.28
26,Books,15.11
343,Electronics,420.34
429,Grocery,16.72
235,Home,389.56
349,Beauty,40.71
244,Grocery,4.39
358,Clothing,58.09
481,Clothing,60.24
327,Home,60.91
396,Clothing,84.02
351,Beauty,21.35
416,Clothing,42.55
374,Books,11.15
404,Toys,67.52
375,Electronics,122.58
51,Books,20.58
81,Home,204.57
36,Clothing,157.67
67,Home,160.37
129,Toys,36.09
370,Home,145.26
155,Toys,36.5
245,Electronics,335.54
111,Grocery,15.67
168,Sports,155.19
481,Clothing,13.17
468,Sports,151.19
142,Toys,42.29
356,Electronics,524.41
197,Clothing,100.03
471,Electronics,342.82
109,Books,17.49
376,Beauty,61.08
79,Clothing,55.96
390,Electronics,380.42
161,Beauty,33.13
439,Beauty,33.97
19,Sports,158.68
127,Grocery,4.83
205,Home,35.18
29,Home,67.73
445,Home,61.62
454,Books,16.41
207,Clothing,37.7
464,Home,18.42
280,Sports,91.75
151,Electronics,438.04
240,Clothing,51.77
266,Toys,24.07
182,Clothing,79.86
105,Clothing,128.93
425,Beauty,36.71
433,Home,91.58
401,Electronics,136.29
497,Grocery,26.09
440,Electronics,175.1
236,Sports,149.2
173,Electronics,104.69
158,Home,113.72
172,Clothing,16.86
494,Electronics,165.89
458,Electronics,169.98
311,Home,54.62
403,Beauty,62.38
157,Electronics,107.75
258,Grocery,12.21
164,Clothing,17.85
147,Home,29.8
391,Clothing,112.81
154,Beauty,37.98
463,Sports,127.23
367,Beauty,74.9
38,Clothing,56.48
131,Clothing,115.95
358,Sports,237.26
255,Electronics,615.37
208,Home,239.91
450,Clothing,61.91
95,Clothing,59.95
348,Clothing,26.84
327,Books,7.26
478,Sports,115.54
171,Beauty,19.29
250,Clothing,17.44
190,Beauty,29.82
199,Beauty,74.6
484,Toys,18.84
221,Electronics,143.06
24,Grocery,50.18
244,Home,73.46
423,Grocery,23.7
324,Electronics,215.96
128,Clothing,42.59
93,Electronics,363.41
300,Sports,88.7
133,Clothing,79.77
55,Books,9.84
477,Books,16.7
158,Toys,26.91
29,Toys,11.63
410,Sports,125.89
211,Sports,134.23
154,Home,327.91
293,Sports,185.9
475,Grocery,36.73
222,Home,87.41
115,Grocery,5.06
437,Electronics,71.84
158,Home,140.53
259,Electronics,99.64
251,Electronics,176.23
122,Books,34.33
299,Grocery,8.25
263,Sports,125.32
381,Grocery,8.1
49,Clothing,20.48
377,Electronics,492.6
329,Beauty,19.78
297,Books,11.52
362,Electronics,358.44
77,Grocery,7.47
463,Toys,12.07
438,Grocery,4.84
127,Home,258.96
197,Home,184.87
221,Sports,62.09
483,Books,10.79
91,Clothing,37.45
411,Grocery,12.46
8,Books,35.96
32,Electronics,256.12
468,Electronics,400.79
320,Beauty,29.97
394,Home,28.12
269,Sports,82.21
191,Electronics,137.68
349,Toys,19.81
163,Toys,35.4
61,Clothing,41.71
438,Beauty,36.3
264,Clothing,42.07
285,Electronics,174.13
95,Toys,20.44
41,Grocery,48.57
414,Clothing,52.85
470,Home,346.01
149,Clothing,50.34
204,Clothing,69.58
267,Home,168.64
2,Sports,143.93
178,Electronics,94.1
425,Grocery,23.41
194,Electronics,222.27
482,Books,7.86
387,Grocery,10.08
336,Beauty,14.78
435,Electronics,363.43
196,Beauty,41.39
343,Toys,36.89
249,Books,20.45
498,Beauty,6.67
212,Home,240.57
153,Books,16.41
158,Grocery,29.31
466,Toys,15.78
362,Books,42.52
139,Toys,26.02
221,Sports,60.38
273,Sports,127.94
154,Sports,45.94
249,Clothing,122.06
279,Toys,21.04
440,Toys,7.19
436,Clothing,79.38
304,Home,177.28
276,Sports,138.69
493,Toys,44.52
2,Electronics,213.84
88,Books,40.78
287,Books,16.15
411,Home,100.56
130,Clothing,44.93
78,Grocery,52.03
260,Books,16.23
241,Clothing,28.6
141,Electronics,287.07
228,Home,142.98
163,Sports,99.83
236,Clothing,54.49
128,Beauty,71.3
200,Home,93.5
450,Grocery,15.26
390,Home,164.66
31,Beauty,8.68
138,Grocery,72.47
492,Clothing,34.69
21,Clothing,139.19
234,Books,9.82
202,Clothing,42.63
279,Books,9.5
131,Electronics,258.93
416,Electronics,423.58
148,Grocery,12.54
458,Beauty,25.47
29,Sports,114.96
361,Clothing,118.12
308,Clothing,38.28
371,Books,13.26
430,Home,262.5
162,Home,153.38
357,Electronics,285.81
340,Home,89.56
61,Sports,42.59
125,Books,6.65
456,Sports,77.28
71,Sports,198.52
326,Beauty,12.46
395,Beauty,29.44
364,Sports,293.7
466,Clothing,48.52
243,Clothing,88.49
490,Grocery,16.25
249,Electronics,667.39
221,Electronics,196.11
473,Toys,33.27
447,Sports,57.21
21,Beauty,41.53
494,Home,242.54
387,Grocery,32.2
82,Sports,84.95
344,Books,13.18
367,Electronics,303.38
486,Clothing,35.2
10,Home,165.42
411,Clothing,131.43
12,Electronics,120.9
263,Clothing,45.13
145,Beauty,51.46
449,Sports,156.0
192,Sports,86.07
250,Electronics,386.13
114,Home,69.83
26,Electronics,544.59
271,Home,135.11
499,Home,46.61
33,Beauty,40.21
62,Grocery,50.86
229,Books,8.64
303,Toys,17.66
95,Books,15.8
35,Sports,116.13
193,Books,18.57
456,Beauty,22.14
76,Beauty,23.01
379,Sports,14.63
249,Electronics,160.7
83,Sports,214.31
25,Grocery,31.02
57,Sports,50.92
32,Electronics,528.34
319,Home,115.67
12,Books,32.2
319,Grocery,8.14
333,Home,163.53
92,Books,21.46
1,Books,16.96
435,Electronics,132.59
326,Books,26.79
136,Clothing,115.12
196,Toys,21.07
133,Beauty,111.11
473,Toys,63.89
86,Sports,254.37
476,Home,71.31
295,Books,10.08
279,Books,45.08
324,Sports,76.85
180,Home,160.08
4,Electronics,333.97
126,Beauty,58.8
175,Grocery,4.49
251,Clothing,53.26
21,Grocery,4.31
485,Books,27.6
440,Sports,161.77
105,Sports,184.17
66,Toys,33.32
443,Sports,187.28
263,Home,165.37
49,Books,23.52
16,Sports,25.63
145,Sports,162.93
340,Books,20.25
250,Electronics,381.26
343,Electronics,313.8
354,Books,29.82
75,Clothing,50.23
290,Toys,37.76
417,Home,256.44
282,Electronics,264.51
66,Electronics,725.26
125,Books,9.95
319,Toys,21.59
87,Beauty,89.94
41,Grocery,32.58
470,Clothing,48.07
186,Clothing,80.91
354,Sports,116.39
380,Sports,39.08
335,Home,60.86
266,Grocery,14.81
271,Grocery,23.22
42,Electronics,197.73
93,Clothing,47.13
185,Books,8.36
215,Home,44.98
17,Electronics,197.82
444,Sports,53.46
265,Home,92.29
114,Beauty,10.06
292,Clothing,60.4
457,Toys,80.37
464,Beauty,48.74
292,Clothing,96.14
48,Home,133.19
307,Toys,60.31
97,Grocery,17.3
375,Grocery,44.68
95,Clothing,33.7
326,Sports,158.0
74,Sports,176.06
336,Books,35.78
68,Toys,32.55
246,Electronics,288.58
406,Sports,186.89
77,Electronics,373.61
208,Electronics,264.21
372,Toys,22.3
254,Grocery,11.48
221,Clothing,8.33
262,Toys,36.42
410,Clothing,108.77
331,Grocery,8.54
344,Toys,29.72
477,Clothing,41.3
259,Clothing,64.39
308,Home,277.49
74,Electronics,245.54
125,Electronics,168.47
188,Sports,131.77
254,Home,39.96
447,Sports,197.78
321,Electronics,360.72
308,Toys,86.38
235,Home,311.76
474,Electronics,244.63
250,Beauty,46.87
332,Electronics,475.1
398,Books,15.58
345,Toys,22.16
72,Beauty,111.08
235,Electronics,387.01
324,Clothing,49.98
156,Beauty,16.23
455,Toys,16.02
394,Clothing,119.4
115,Electronics,358.45
313,Home,104.67
228,Beauty,7.41
322,Clothing,62.39
346,Beauty,41.26
245,Home,109.39
306,Home,270.38
14,Home,60.03
16,Toys,28.73
438,Electronics,69.67
427,Clothing,15.56
42,Home,406.95
465,Home,118.53
110,Home,78.93
278,Books,18.05
324,Books,24.66
19,Clothing,81.61
66,Books,22.88
167,Home,44.37
73,Clothing,36.4
403,Grocery,41.96
400,Books,23.35
310,Grocery,2.1
409,Clothing,49.56
112,Electronics,258.5
274,Beauty,52.99
407,Toys,48.44
373,Clothing,8.26
85,Books,21.88
139,Beauty,10.66
39,Home,66.44
105,Toys,61.38
324,Toys,42.91
281,Electronics,421.68
447,Grocery,32.61
480,Home,252.85
414,Electronics,218.78
429,Books,14.61
123,Grocery,17.53
218,Books,20.56
377,Books,6.58
61,Toys,11.12
100,Grocery,26.06
307,Electronics,134.29
354,Sports,280.26
393,Sports,132.12
204,Electronics,180.68
258,Beauty,26.95
486,Beauty,19.51
5,Sports,122.8
446,Electronics,598.9
197,Books,27.37
180,Electronics,572.51
342,Home,109.74
133,Books,34.95
443,Beauty,40.83
324,Home,54.49
253,Electronics,206.53
265,Sports,136.63
93,Grocery,13.1
150,Grocery,19.26
411,Sports,318.67
138,Electronics,289.33
208,Clothing,68.8
490,Clothing,118.7
125,Home,132.02
234,Clothing,80.68
61,Clothing,58.71
307,Toys,41.73
266,Clothing,101.91
134,Sports,143.12
318,Grocery,14.0
113,Toys,58.89
389,Sports,219.44
378,Sports,227.5
454,Home,148.9
191,Electronics,760.66
379,Electronics,195.52
440,Clothing,57.05
187,Sports,110.03
319,Grocery,53.52
367,Grocery,58.93
89,Electronics,260.77
187,Grocery,39.32
307,Clothing,136.72
434,Books,17.08
132,Clothing,91.83
360,Electronics,222.02
123,Home,158.52
48,Books,30.71
288,Clothing,44.03
376,Clothing,20.36
179,Grocery,1.73
180,Grocery,3.53
99,Electronics,538.15
330,Sports,214.33
34,Clothing,54.86
420,Home,217.05
70,Home,94.73
171,Home,237.97
366,Beauty,82.49
272,Toys,41.01
59,Home,34.31
181,Sports,140.22
19,Sports,41.88
226,Home,74.34
473,Electronics,580.49
95,Toys,35.9
369,Sports,150.35
297,Toys,23.42
81,Toys,42.67
175,Clothing,15.62
222,Toys,26.25
103,Home,320.78
54,Grocery,6.28
183,Toys,17.14
351,Clothing,149.65
403,Beauty,54.67
318,Books,15.8
355,Home,143.62
349,Beauty,10.36
443,Sports,121.97
321,Sports,95.49
68,Clothing,160.65
28,Beauty,92.89
274,Grocery,15.48
282,Grocery,37.4
360,Toys,15.39
403,Grocery,24.67
311,Toys,19.62
119,Home,110.17
380,Beauty,37.77
441,Electronics,104.64
134,Home,109.81
129,Home,389.1
8,Books,10.5
481,Sports,65.08
51,Toys,30.0
491,Home,61.53
341,Clothing,82.03
472,Home,205.8
281,Sports,239.8
175,Clothing,63.64
183,Home,203.78
192,Home,123.38
249,Sports,94.56
235,Books,22.07
83,Sports,12.98
93,Home,159.79
373,Home,208.28
394,Electronics,114.59
312,Clothing,91.52
268,Clothing,47.93
417,Electronics,91.64
120,Clothing,27.85
71,Clothing,61.35
17,Electronics,417.69
253,Toys,13.69
445,Grocery,33.42
122,Books,25.36
380,Electronics,379.05
10,Home,159.68
287,Books,31.97
316,Electronics,265.76
326,Books,28.17
273,Toys,18.79
306,Grocery,8.97
293,Books,26.43
210,Sports,185.14
446,Toys,74.67
218,Clothing,67.08
241,Electronics,803.46
374,Home,149.24
464,Clothing,25.81
200,Electronics,741.19
216,Clothing,105.37
205,Books,21.88
413,Electronics,357.84
416,Clothing,33.35
216,Home,33.38
80,Beauty,35.09
267,Clothing,23.16
480,Grocery,19.68
390,Toys,38.27
379,Beauty,61.01
35,Electronics,463.33
289,Beauty,16.88
18,Books,29.36
165,Clothing,63.7
13,Home,48.57
202,Electronics,204.42
229,Grocery,12.6
346,Electronics,344.7
366,Grocery,18.39
465,Clothing,57.76
448,Toys,31.74
1,Sports,37.69
319,Electronics,531.3
217,Home,143.77
34,Clothing,38.13
359,Electronics,253.94
266,Books,23.61
128,Electronics,362.54
212,Toys,53.17
263,Clothing,87.46
312,Clothing,11.43
80,Toys,19.2
165,Toys,39.47
413,Clothing,123.38
252,Beauty,20.58
12,Clothing,68.24
401,Books,13.04
304,Clothing,67.35
212,Clothing,30.04
282,Sports,189.24
112,Electronics,387.71
211,Clothing,79.9
378,Home,130.73
239,Books,6.88
268,Grocery,20.93
405,Sports,129.07
298,Beauty,23.23
317,Toys,28.96
58,Home,240.01
438,Clothing,70.39
34,Grocery,5.24
263,Electronics,82.8
365,Home,216.69
35,Grocery,19.44
271,Sports,41.78
449,Electronics,122.94
474,Electronics,254.42
227,Beauty,51.44
25,Beauty,25.51
234,Home,96.21
59,Clothing,33.76
251,Grocery,17.64
335,Clothing,33.72
86,Beauty,10.09
251,Home,86.27
390,Clothing,28.49
180,Clothing,57.34
207,Grocery,29.11
344,Books,7.29
149,Clothing,31.52
71,Books,27.66
121,Clothing,85.62
253,Toys,32.5
93,Electronics,121.8
256,Books,21.38
